text,category
To the City Government: looking for summer job for students here in Mabolo. Please investigate.,employment
Good day. We are requesting assistance because livelihood program for mothers at Peñafrancia.,employment
I would like to report that unannounced water interruption in Lerma.,utilities
Help. hiring ba ng security guard s Diversion Road. Pls fix.,employment
Pwede ba mag-reklamo? traffic enforcer nangongotong kasi sa Balatas. Thanks.,traffic
update po s walng garbage collector personnel s unc gate? wala pa action.,waste_management
Please be informed that inom sa kalsada hanggang madaling araw in the vicinity of Pacol.,public_safety
Pwede ba mag-reklamo? social pension payout schedule kasi sa Bagumbayan. Thanks.,social_services
fyi tesda training schedule inquiry s diversion road.,employment
I would like to report that low water pressure tuwing umaga in Abella.,utilities
Gud pm. nakatagilid na ng poste s Magsysy Avenue. Tnx.,infrastructure
Parang wala namang action. public toilet walang tubig at madumi pa rin sa San Francisco.,sanitation
ANYONE FROM CITY HALL? DUMI NG ASO SA SIDEWALK HERE IN MABOLO. SO HASSLE.,sanitation
Parang wala namang action. sobrang ingay ng videoke pa rin sa Plaza Quince.,public_safety
"Huy pansinin niyo naman to. daming lamok, need fumigation sa Tinago. Nakaka-stress!",health
"Jusko, suspicious person taking photos nanaman sa Mabolo. Ilang araw na to.",public_safety
"JUSKO, DEAD SPOT AREA FOR GLOBE/SMART NANAMAN SA SAN FRANCISCO. ILANG ARAW NA TO.",utilities
"Grabe naman, walang available na covid vaccine dito sa Liboton! Ano na??",health
Update po s stray dogs chasing people s San Francisco? Wala pa action.,health
"Jusko, street light flickering on and off nanaman sa Triangulo. Ilang araw na to.",utilities
Urgent: senior citizen pension delay d2 s LCC Mall.,social_services
Fyi inquiry for DOLE TUPAD program s San Isidro.,employment
"CONCERNED LANG PO KAMI SA MGA BATA, VAWC DESK ASSISTANCE NEEDED DITO SA JESSE ROBREDO COLISEUM.",social_services
"Kami po ay taga Magsaysay Avenue, report ko lang na 4ps beneficiary inquiry.",social_services
"Kami po ay taga Dayangdang, report ko lang na delayed ang sweldo ng workers.",employment
To the City Government: senior citizen pension delay here in Tinago. Please investigate.,social_services
Fyi tuberculosis medication out of stock s Bagumbayan.,health
Reporting a concern regarding counter-flow na tricycle at Lerma.,traffic
Kailan po kaya maayos ang Concepcion Grande? may patay na daga sa daan po kasi.,sanitation
Gud pm. tuberculosis medication out of stock s Panicuason. Tnx.,health
Concern lng re: nawalan ng internet connection s Jesse Robredo Coliseum.,utilities
"grabe naman, collapsed riprap sa ilog dito sa sm naga area! ano na??",infrastructure
Please be informed that tuberculosis medication out of stock in the vicinity of Dinaga.,health
Update po s basura nakatambak s harap ng school s Peñafrancia? Wala pa action.,sanitation
Fyi drag racing ng motor s gabi s Liboton.,public_safety
PARANG WALA NAMANG ACTION. STRAY DOGS CHASING PEOPLE PA RIN SA SAN ISIDRO.,health
Urgent: tumataas ng cases ng dengue d2 s San Francisco.,health
Formal complaint: tambak na basura sa kalsada located in Tinago.,sanitation
PLEASE BE INFORMED THAT UNANNOUNCED WATER INTERRUPTION IN THE VICINITY OF LCC MALL.,utilities
Please be informed that sumabog ang transformer in the vicinity of Diversion Road.,utilities
To the City Government: cash for work payout delay here in Concepcion Grande. Please investigate.,employment
Huy pansinin niyo naman to. cctv camera not working sa Bagumbayan. Nakaka-stress!,infrastructure
report ko lng unfinished road works causing traffic d2 s concepcion grande.,infrastructure
Help. di hinahakot ng nabubulok s Diversion Road. Pls fix.,waste_management
"Jusko, traffic rerouting confusion nanaman sa Diversion Road. Ilang araw na to.",traffic
concern lng re: cctv camera not working s dayngdng.,infrastructure
"Concerned lang po kami sa mga bata, naghahanap ng trabaho dito sa San Isidro.",employment
Good day. We are requesting assistance because ubos na ang gamot sa center at Igualdad.,health
Please be informed that clogged drainage causing smell in the vicinity of Plaza Quince.,sanitation
Kailan po kaya maayos ang Bagumbayan? estero needs cleaning po kasi.,sanitation
I would like to report that medical certificate request for indigent in Ateneo Avenue.,health
Fyi collapsed riprap s ilog s Tinago.,infrastructure
FYI REQUESTING AMBULANCE ASSISTANCE S CALAUAG.,health
Fyi collapsed riprap s ilog s Tinago.,infrastructure
I would like to report that suspicious drug related activity in Carolina.,public_safety
"Concerned lang po kami sa mga bata, sira ang bubong ng waiting shed dito sa Carolina.",infrastructure
Update po s maraming bata ng nilalagnat s Tabuco? Wala pa action.,health
"Jusko, walang segregation policy nanaman sa San Felipe. Ilang araw na to.",waste_management
"Grabe naman, flu outbreak sa area namin dito sa Naga City People's Mall! Ano na??",health
Please be informed that high blood pressure monitoring request in the vicinity of Calauag.,health
I would like to report that walang benefits na binibigay in Panicuason.,employment
"Sir/Ma'am, pa-check naman po ng Ecology Park, medical certificate request for indigent po kasi.",health
Help. unfair labor practice s trabaho s Metropolitan Cathedral. Pls fix.,employment
Please be informed that stray dogs chasing people in the vicinity of Santa Cruz.,health
"Jusko, basura nakatambak sa harap ng school nanaman sa Igualdad. Ilang araw na to.",sanitation
"JUSKO, DIARRHEA OUTBREAK DUE TO DIRTY WATER NANAMAN SA DIVERSION ROAD. ILANG ARAW NA TO.",health
To the City Government: may patay na daga sa daan here in Carolina. Please investigate.,sanitation
Report ko lng counter-flow na tricycle d2 s Plaza Quince.,traffic
"Sir/Ma'am, pa-check naman po ng SM Naga area, suspicious drug related activity po kasi.",public_safety
Please be informed that tricycle overcharging fare in the vicinity of Dinaga.,traffic
"Grabe naman, di hinahakot ang nabubulok dito sa Diversion Road! Ano na??",waste_management
"Concerned lang po kami sa mga bata, illegal dismissal complaint dito sa Naga City People's Mall.",employment
"Kami po ay taga Plaza Quince, report ko lang na illegal jumper connection report.",utilities
Please be informed that walang doctor sa health center in the vicinity of Jesse Robredo Coliseum.,health
Parang wala namang action. walang benefits na binibigay pa rin sa UNC gate.,employment
"Jusko, nagsusunog ng plastic ang kapitbahay nanaman sa Triangulo. Ilang araw na to.",waste_management
"Grabe naman, traffic rerouting confusion dito sa San Francisco! Ano na??",traffic
"Jusko, loading/unloading violation nanaman sa Naga City People's Mall. Ilang araw na to.",traffic
Formal complaint: openings for construction workers located in Pacol.,employment
"Ask ko lang po kung may action na, fluctuating ang kuryente kasi dito sa Peñafrancia.",utilities
pwede ba mag-reklamo? sobrang hina ng signal kasi sa concepcion pequeña. thanks.,utilities
Update po s bitak-bitak na ng pader s San Felipe? Wala pa action.,infrastructure
I would like to report that lost id replacement process in Tinago.,social_services
Help. wala pa kaming natatnggap na ayuda s Concepcion Pequeña. Pls fix.,social_services
Help. tumataas ng cases ng dengue s Plaza Quince. Pls fix.,health
"Shoutout sa LGU, recycling inquiry sa San Felipe. Please actionan agad.",waste_management
"Shoutout sa LGU, unpaid overtime pay sa Calauag. Please actionan agad.",employment
Gud pm. hiring ba ng security guard s Peñafrancia. Tnx.,employment
"Ask ko lang po kung may action na, pest control request for barangay hall kasi dito sa San Francisco.",sanitation
Gud pm. malnourished children feeding program s UNC gate. Tnx.,health
Urgent: truck ban inquiry time d2 s Pacol.,traffic
"Concerned lang po kami sa mga bata, traffic rerouting confusion dito sa Santa Cruz.",traffic
Magtatanong lang po regarding lost id replacement process sa Ecology Park?,social_services
Concern lng re: burial assistance request s Centro.,social_services
Formal complaint: street light flickering on and off located in Concepcion Grande.,utilities
Parang wala namang action. truck ban inquiry time pa rin sa Balatas.,traffic
Good day. We are requesting assistance because riot ng mga kabataan kagabi at Cararayan.,public_safety
Reporting a concern regarding need namin ng schedule for anti-rabies at Plaza Quince.,health
Reporting a concern regarding feeding program request for kids at Bicol Central Station.,social_services
Huy pansinin niyo naman to. dead spot area for globe/smart sa Ateneo Avenue. Nakaka-stress!,utilities
Reporting a concern regarding kailan ang schedule ng hakot at Balatas.,waste_management
Please be informed that basura nakatambak sa harap ng school in the vicinity of Carolina.,sanitation
Gud pm. riot ng mga kabataan kagabi s Lerma. Tnx.,public_safety
Please be informed that kailan ang schedule ng hakot in the vicinity of UNC gate.,waste_management
Reporting a concern regarding may patay na daga sa daan at Ecology Park.,sanitation
"Jusko, suspicious person taking photos nanaman sa Triangulo. Ilang araw na to.",public_safety
"Concerned lang po kami sa mga bata, di hinahakot ang nabubulok dito sa Pacol.",waste_management
Fyi no entry violation reports s Bagumbayan.,traffic
Anyone from city hall? sobrang ingay ng videoke here in San Felipe. So hassle.,public_safety
Report ko lng basurahan s plaza puno na d2 s Concepcion Grande.,waste_management
"Shoutout sa LGU, tricycle overcharging fare sa Tinago. Please actionan agad.",traffic
Concern lng re: brownout nanaman d2 s Bicol Central Station.,utilities
"Kami po ay taga Plaza Rizal, report ko lang na walang benefits na binibigay.",employment
Parang wala namang action. need oxygen tank assistance pa rin sa Diversion Road.,health
Formal complaint: ubos na ang gamot sa center located in Carolina.,health
"Sir/Ma'am, pa-check naman po ng Cararayan, requesting ambulance assistance po kasi.",health
Help. naghahanap ng trabaho s Naga City People's Mall. Pls fix.,employment
Pwede ba mag-reklamo? road obstruction by vendors kasi sa Calauag. Thanks.,traffic
I would like to report that dirty water supply form faucet in Liboton.,utilities
"Concerned lang po kami sa mga bata, shocking electricity bill amount dito sa Metropolitan Cathedral.",utilities
"Sir/Ma'am, pa-check naman po ng Ecology Park, unfair labor practice sa trabaho po kasi.",employment
Formal complaint: jeepney cutting trip violation located in Concepcion Pequeña.,traffic
Formal complaint: gang war threat located in Metropolitan Cathedral.,public_safety
Magtatanong lang po regarding walang available na covid vaccine sa Plaza Rizal?,health
Pwede ba mag-reklamo? puno na ang septic tank kasi sa Magsaysay Avenue. Thanks.,sanitation
Kailan po kaya maayos ang Cararayan? discrimination sa hiring process po kasi.,employment
To the City Government: nagsusunog ng plastic ang kapitbahay here in Triangulo. Please investigate.,waste_management
"ask ko lang po kung may action na, burial assistance request kasi dito sa diversion road.",social_services
Gud pm. illegal parking s kalsda s Dayngdng. Tnx.,traffic
"ask ko lang po kung may action na, basurahan sa plaza puno na kasi dito sa pacol.",waste_management
"ask ko lang po kung may action na, unannounced water interruption kasi dito sa san francisco.",utilities
Formal complaint: requesting police visibility located in Panicuason.,public_safety
Urgent: walng garbage collector personnel d2 s Bicol Central Station.,waste_management
Update po s may patay na daga s daan s San Francisco? Wala pa action.,sanitation
I would like to report that composting facility foul odor in Liboton.,waste_management
PARANG WALA NAMANG ACTION. RIOT NG MGA KABATAAN KAGABI PA RIN SA METROPOLITAN CATHEDRAL.,public_safety
Help. social pension payout schedule s Dayngdng. Pls fix.,social_services
Please be informed that illegal dismissal complaint in the vicinity of San Isidro.,employment
"Kami po ay taga Triangulo, report ko lang na sira ang tulay, delikado.",infrastructure
Anyone from city hall? 4ps beneficiary inquiry here in Concepcion Grande. So hassle.,social_services
Magtatanong lang po regarding nakatagilid na ang poste sa Triangulo?,infrastructure
To the City Government: marumi ang tubig na lumalabas sa gripo here in San Francisco. Please investigate.,sanitation
I would like to report that malnourished children feeding program in Panganiban Drive.,health
